,Unnamed: 0,age,job,education,contact,day,month,duration,y,unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown,primary,secondary,tertiary,date,age_range,Young,Middle-aged,Senior,cellular,telephone
174,174,42,management,tertiary,cellular,20,11,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-20,Middle-aged,0,1,0,1,0
175,175,43,admin.,secondary,cellular,23,7,166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-23,Middle-aged,0,1,0,1,0
176,176,44,admin.,secondary,cellular,31,7,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-31,Middle-aged,0,1,0,1,0
177,177,37,admin.,secondary,cellular,5,5,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-05-05,Middle-aged,0,1,0,1,0
178,178,37,unknown,unknown,unknown,9,6,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023-06-09,Middle-aged,0,1,0,0,0
179,179,37,admin.,tertiary,cellular,17,11,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-11-17,Middle-aged,0,1,0,1,0
180,180,28,technician,tertiary,cellular,2,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-02-02,Middle-aged,0,1,0,1,0
181,181,32,services,secondary,cellular,11,7,333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-11,Middle-aged,0,1,0,1,0
182,182,34,admin.,secondary,cellular,15,5,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-05-15,Middle-aged,0,1,0,1,0
183,183,40,admin.,secondary,unknown,11,6,140,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-06-11,Middle-aged,0,1,0,0,0
184,184,34,services,secondary,unknown,16,6,109,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-06-16,Middle-aged,0,1,0,0,0
185,185,34,self-employed,tertiary,cellular,23,7,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023-07-23,Middle-aged,0,1,0,1,0
186,186,34,admin.,tertiary,telephone,19,11,377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-11-19,Middle-aged,0,1,0,0,1
187,187,37,services,secondary,cellular,2,2,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-02-02,Middle-aged,0,1,0,1,0
188,188,36,technician,secondary,cellular,8,5,152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-05-08,Middle-aged,0,1,0,1,0
189,189,56,retired,secondary,cellular,15,6,382,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-06-15,Senior,0,0,1,1,0
190,190,49,blue-collar,primary,telephone,23,7,97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-07-23,Middle-aged,0,1,0,0,1
191,191,33,self-employed,secondary,cellular,29,7,543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-07-29,Middle-aged,0,1,0,1,0
192,192,30,management,tertiary,cellular,20,11,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-20,Middle-aged,0,1,0,1,0
193,193,36,services,secondary,unknown,17,6,48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-06-17,Middle-aged,0,1,0,0,0
194,194,23,student,secondary,cellular,5,6,471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2023-06-05,Young,1,0,0,1,0
195,195,57,retired,secondary,cellular,30,7,354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-07-30,Senior,0,0,1,1,0
196,196,27,blue-collar,secondary,unknown,30,5,435,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-30,Middle-aged,0,1,0,0,0
197,197,38,services,secondary,cellular,21,11,152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-11-21,Middle-aged,0,1,0,1,0
198,198,42,technician,tertiary,cellular,3,4,285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-04-03,Middle-aged,0,1,0,1,0
199,199,75,retired,secondary,telephone,15,4,185,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-04-15,Senior,0,0,1,0,1
200,200,34,technician,tertiary,cellular,4,5,301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-05-04,Middle-aged,0,1,0,1,0
201,201,48,technician,secondary,cellular,6,8,273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-06,Middle-aged,0,1,0,1,0
202,202,35,technician,tertiary,cellular,19,8,768,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-19,Middle-aged,0,1,0,1,0
203,203,39,management,tertiary,cellular,19,11,1337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-19,Middle-aged,0,1,0,1,0
204,204,29,blue-collar,tertiary,telephone,21,4,403,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-04-21,Middle-aged,0,1,0,0,1
205,205,45,technician,tertiary,cellular,18,11,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-11-18,Middle-aged,0,1,0,1,0
206,206,42,technician,secondary,cellular,9,7,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-07-09,Middle-aged,0,1,0,1,0
207,207,29,technician,secondary,cellular,8,7,115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-07-08,Middle-aged,0,1,0,1,0
208,208,38,services,secondary,cellular,2,2,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-02-02,Middle-aged,0,1,0,1,0
209,209,56,retired,secondary,cellular,28,8,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-08-28,Senior,0,0,1,1,0
210,210,36,technician,secondary,cellular,13,8,141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-13,Middle-aged,0,1,0,1,0
211,211,25,blue-collar,secondary,unknown,23,6,95,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-06-23,Young,1,0,0,0,0
212,212,38,technician,tertiary,cellular,15,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-05-15,Middle-aged,0,1,0,1,0
213,213,57,self-employed,secondary,cellular,19,11,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-11-19,Senior,0,0,1,1,0
214,214,31,management,tertiary,cellular,12,8,220,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-12,Middle-aged,0,1,0,1,0
215,215,42,management,tertiary,cellular,3,8,654,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-03,Middle-aged,0,1,0,1,0
216,216,45,technician,secondary,cellular,11,8,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-11,Middle-aged,0,1,0,1,0
217,217,30,blue-collar,secondary,cellular,13,5,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-13,Middle-aged,0,1,0,1,0
218,218,49,blue-collar,primary,telephone,10,7,834,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-07-10,Middle-aged,0,1,0,0,1
219,219,49,services,secondary,cellular,21,8,151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-21,Middle-aged,0,1,0,1,0
220,220,53,retired,tertiary,cellular,31,7,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2023-07-31,Senior,0,0,1,1,0
221,221,37,technician,secondary,unknown,26,5,178,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-26,Middle-aged,0,1,0,0,0
222,222,49,blue-collar,primary,unknown,26,5,59,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-26,Middle-aged,0,1,0,0,0
223,223,41,self-employed,primary,cellular,13,8,111,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023-08-13,Middle-aged,0,1,0,1,0
224,224,54,management,primary,cellular,20,11,186,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023-11-20,Senior,0,0,1,1,0
225,225,32,services,secondary,unknown,6,5,227,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-06,Middle-aged,0,1,0,0,0
226,226,33,technician,secondary,cellular,15,5,297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-05-15,Middle-aged,0,1,0,1,0
227,227,33,technician,secondary,cellular,20,4,210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-04-20,Middle-aged,0,1,0,1,0
228,228,36,blue-collar,primary,cellular,18,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-05-18,Middle-aged,0,1,0,1,0
229,229,35,technician,tertiary,cellular,23,9,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-09-23,Middle-aged,0,1,0,1,0
230,230,52,unknown,secondary,cellular,25,8,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-25,Senior,0,0,1,1,0
231,231,40,entrepreneur,tertiary,unknown,9,6,222,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2023-06-09,Middle-aged,0,1,0,0,0
232,232,44,technician,secondary,cellular,13,5,195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-05-13,Middle-aged,0,1,0,1,0
233,233,45,blue-collar,secondary,cellular,26,7,768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-07-26,Middle-aged,0,1,0,1,0
234,234,30,student,secondary,cellular,26,1,123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2023-01-26,Middle-aged,0,1,0,1,0
235,235,48,technician,secondary,cellular,27,8,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-27,Middle-aged,0,1,0,1,0
236,236,33,blue-collar,secondary,cellular,2,4,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-04-02,Middle-aged,0,1,0,1,0
237,237,57,technician,unknown,unknown,5,5,216,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2023-05-05,Senior,0,0,1,0,0
238,238,57,housemaid,primary,unknown,6,6,69,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2023-06-06,Senior,0,0,1,0,0
239,239,51,unemployed,tertiary,cellular,22,7,168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-22,Senior,0,0,1,1,0
240,240,34,admin.,secondary,cellular,22,7,483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-22,Middle-aged,0,1,0,1,0
241,241,50,self-employed,tertiary,cellular,19,11,690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023-11-19,Middle-aged,0,1,0,1,0
242,242,44,management,tertiary,cellular,28,8,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-28,Middle-aged,0,1,0,1,0
243,243,27,admin.,secondary,unknown,4,6,344,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-06-04,Middle-aged,0,1,0,0,0
244,244,50,blue-collar,secondary,unknown,14,5,673,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-14,Middle-aged,0,1,0,0,0
245,245,36,management,tertiary,cellular,28,1,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-28,Middle-aged,0,1,0,1,0
246,246,42,management,secondary,unknown,12,5,247,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-12,Middle-aged,0,1,0,0,0
247,247,32,unemployed,secondary,cellular,27,5,123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-27,Middle-aged,0,1,0,1,0
248,248,42,management,tertiary,cellular,11,7,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-11,Middle-aged,0,1,0,1,0
249,249,43,technician,secondary,cellular,8,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-05-08,Middle-aged,0,1,0,1,0
250,250,31,management,tertiary,cellular,9,2,155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-02-09,Middle-aged,0,1,0,1,0
251,251,32,management,tertiary,cellular,14,8,134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-14,Middle-aged,0,1,0,1,0
252,252,55,blue-collar,primary,cellular,11,7,221,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-07-11,Senior,0,0,1,1,0
253,253,58,retired,primary,cellular,3,2,84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-02-03,Senior,0,0,1,1,0
254,254,46,blue-collar,primary,cellular,8,8,71,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-08-08,Middle-aged,0,1,0,1,0
255,255,55,blue-collar,secondary,unknown,23,5,246,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-23,Senior,0,0,1,0,0
256,256,34,management,tertiary,cellular,23,7,361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-23,Middle-aged,0,1,0,1,0
257,257,28,unemployed,secondary,cellular,12,8,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-12,Middle-aged,0,1,0,1,0
258,258,42,technician,tertiary,cellular,29,7,375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-07-29,Middle-aged,0,1,0,1,0
259,259,29,blue-collar,secondary,cellular,10,7,1097,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-07-10,Middle-aged,0,1,0,1,0
260,260,54,housemaid,secondary,cellular,25,7,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2023-07-25,Senior,0,0,1,1,0
261,261,32,technician,secondary,cellular,26,8,181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-26,Middle-aged,0,1,0,1,0
262,262,39,technician,tertiary,cellular,2,2,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-02-02,Middle-aged,0,1,0,1,0
263,263,53,entrepreneur,tertiary,cellular,21,7,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-07-21,Senior,0,0,1,1,0
264,264,58,technician,tertiary,cellular,18,8,543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-18,Senior,0,0,1,1,0
265,265,40,self-employed,secondary,unknown,23,5,373,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2023-05-23,Middle-aged,0,1,0,0,0
266,266,29,student,secondary,unknown,7,5,230,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2023-05-07,Middle-aged,0,1,0,0,0
267,267,33,technician,tertiary,cellular,15,7,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-07-15,Middle-aged,0,1,0,1,0
268,268,38,admin.,secondary,telephone,31,7,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-31,Middle-aged,0,1,0,0,1
269,269,56,services,secondary,cellular,29,7,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-29,Senior,0,0,1,1,0
270,270,40,services,secondary,cellular,2,6,297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-06-02,Middle-aged,0,1,0,1,0
271,271,24,blue-collar,secondary,cellular,18,5,487,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-18,Young,1,0,0,1,0
272,272,46,management,secondary,unknown,20,6,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2023-06-20,Middle-aged,0,1,0,0,0
273,273,35,self-employed,secondary,cellular,21,11,484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-11-21,Middle-aged,0,1,0,1,0
274,274,35,blue-collar,tertiary,cellular,21,7,262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023-07-21,Middle-aged,0,1,0,1,0
275,275,34,technician,secondary,unknown,15,5,644,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-15,Middle-aged,0,1,0,0,0
276,276,35,housemaid,tertiary,cellular,12,8,699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2023-08-12,Middle-aged,0,1,0,1,0
277,277,38,technician,tertiary,cellular,28,8,247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-28,Middle-aged,0,1,0,1,0
278,278,50,blue-collar,primary,cellular,18,11,49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-11-18,Middle-aged,0,1,0,1,0
279,279,51,blue-collar,primary,cellular,13,5,341,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-05-13,Senior,0,0,1,1,0
280,280,59,self-employed,tertiary,unknown,13,5,64,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2023-05-13,Senior,0,0,1,0,0
281,281,32,blue-collar,secondary,cellular,20,4,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-04-20,Middle-aged,0,1,0,1,0
282,282,37,blue-collar,secondary,unknown,2,6,98,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-06-02,Middle-aged,0,1,0,0,0
283,283,42,admin.,secondary,unknown,16,5,88,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-16,Middle-aged,0,1,0,0,0
284,284,40,student,secondary,unknown,20,6,197,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2023-06-20,Middle-aged,0,1,0,0,0
285,285,28,technician,tertiary,unknown,9,5,331,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2023-05-09,Middle-aged,0,1,0,0,0
286,286,47,admin.,secondary,unknown,6,6,83,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-06-06,Middle-aged,0,1,0,0,0
287,287,27,self-employed,secondary,unknown,26,5,138,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2023-05-26,Middle-aged,0,1,0,0,0
288,288,41,management,tertiary,cellular,17,7,312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-17,Middle-aged,0,1,0,1,0
289,289,34,admin.,tertiary,cellular,4,8,120,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-08-04,Middle-aged,0,1,0,1,0
290,290,50,blue-collar,primary,cellular,7,8,526,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-08-07,Middle-aged,0,1,0,1,0
291,291,47,blue-collar,secondary,unknown,28,5,211,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-28,Middle-aged,0,1,0,0,0
292,292,53,services,secondary,cellular,18,8,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-18,Senior,0,0,1,1,0
293,293,53,technician,secondary,cellular,15,7,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-07-15,Senior,0,0,1,1,0
294,294,47,management,tertiary,cellular,14,8,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-14,Middle-aged,0,1,0,1,0
295,295,49,entrepreneur,unknown,cellular,30,7,988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023-07-30,Middle-aged,0,1,0,1,0
296,296,29,management,tertiary,cellular,28,1,451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-01-28,Middle-aged,0,1,0,1,0
297,297,45,blue-collar,primary,unknown,23,5,1030,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-23,Middle-aged,0,1,0,0,0
298,298,38,entrepreneur,secondary,cellular,24,7,1484,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023-07-24,Middle-aged,0,1,0,1,0
299,299,32,blue-collar,secondary,cellular,9,4,317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-04-09,Middle-aged,0,1,0,1,0
300,300,70,retired,primary,cellular,18,5,445,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-05-18,Senior,0,0,1,1,0
301,301,65,retired,primary,cellular,1,6,383,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-06-01,Senior,0,0,1,1,0
302,302,56,blue-collar,secondary,telephone,22,7,605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-07-22,Senior,0,0,1,0,1
303,303,35,blue-collar,secondary,cellular,14,7,330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-07-14,Middle-aged,0,1,0,1,0
304,304,56,management,unknown,cellular,25,7,171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-25,Senior,0,0,1,1,0
305,305,56,technician,secondary,cellular,23,7,442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-07-23,Senior,0,0,1,1,0
306,306,49,entrepreneur,secondary,cellular,17,4,772,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023-04-17,Middle-aged,0,1,0,1,0
307,307,38,unemployed,primary,unknown,8,5,249,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023-05-08,Middle-aged,0,1,0,0,0
308,308,35,management,tertiary,unknown,9,5,357,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-05-09,Middle-aged,0,1,0,0,0
309,309,38,admin.,tertiary,cellular,18,11,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-11-18,Middle-aged,0,1,0,1,0
310,310,49,blue-collar,secondary,cellular,6,5,199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-06,Middle-aged,0,1,0,1,0
311,311,55,management,unknown,cellular,28,1,271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-28,Senior,0,0,1,1,0
312,312,43,blue-collar,primary,cellular,30,7,783,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-07-30,Middle-aged,0,1,0,1,0
313,313,43,management,tertiary,cellular,20,8,472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-20,Middle-aged,0,1,0,1,0
314,314,25,admin.,tertiary,cellular,27,5,223,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-05-27,Young,1,0,0,1,0
315,315,30,blue-collar,primary,unknown,21,5,395,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-21,Middle-aged,0,1,0,0,0
316,316,46,blue-collar,secondary,cellular,4,2,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-02-04,Middle-aged,0,1,0,1,0
317,317,50,admin.,primary,unknown,17,6,641,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2023-06-17,Middle-aged,0,1,0,0,0
318,318,35,entrepreneur,secondary,cellular,4,5,429,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023-05-04,Middle-aged,0,1,0,1,0
319,319,26,unemployed,secondary,unknown,31,5,113,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-31,Middle-aged,0,1,0,0,0
320,320,45,admin.,unknown,unknown,20,6,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2023-06-20,Middle-aged,0,1,0,0,0
321,321,37,blue-collar,secondary,cellular,2,2,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-02-02,Middle-aged,0,1,0,1,0
322,322,60,self-employed,tertiary,cellular,29,7,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023-07-29,Senior,0,0,1,1,0
323,323,38,management,tertiary,cellular,4,8,178,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-04,Middle-aged,0,1,0,1,0
324,324,47,blue-collar,primary,unknown,9,6,168,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-06-09,Middle-aged,0,1,0,0,0
325,325,33,technician,secondary,cellular,9,11,425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-11-09,Middle-aged,0,1,0,1,0
326,326,51,unemployed,secondary,cellular,19,11,162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-11-19,Senior,0,0,1,1,0
327,327,35,entrepreneur,tertiary,cellular,18,7,799,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-07-18,Middle-aged,0,1,0,1,0
328,328,35,unemployed,secondary,cellular,29,12,1370,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-12-29,Middle-aged,0,1,0,1,0
329,329,48,admin.,secondary,unknown,28,5,357,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-28,Middle-aged,0,1,0,0,0
330,330,37,admin.,secondary,cellular,22,7,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-22,Middle-aged,0,1,0,1,0
331,331,29,technician,tertiary,cellular,16,4,215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-04-16,Middle-aged,0,1,0,1,0
332,332,34,admin.,secondary,cellular,31,7,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-31,Middle-aged,0,1,0,1,0
333,333,32,services,primary,cellular,21,7,1017,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-07-21,Middle-aged,0,1,0,1,0
334,334,30,management,tertiary,cellular,16,4,298,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-16,Middle-aged,0,1,0,1,0
335,335,47,management,tertiary,unknown,7,5,126,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-05-07,Middle-aged,0,1,0,0,0
336,336,33,blue-collar,primary,unknown,20,9,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-09-20,Middle-aged,0,1,0,0,0
337,337,33,management,tertiary,cellular,5,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-02-05,Middle-aged,0,1,0,1,0
338,338,63,retired,primary,cellular,14,10,201,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-10-14,Senior,0,0,1,1,0
339,339,51,self-employed,primary,cellular,6,5,106,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2023-05-06,Senior,0,0,1,1,0
340,340,41,management,tertiary,cellular,21,11,164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-21,Middle-aged,0,1,0,1,0
341,341,56,retired,tertiary,cellular,5,2,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2023-02-05,Senior,0,0,1,1,0
342,342,60,management,tertiary,cellular,23,7,151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-23,Senior,0,0,1,1,0
343,343,41,self-employed,tertiary,unknown,30,5,96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2023-05-30,Middle-aged,0,1,0,0,0
344,344,37,management,unknown,cellular,16,4,555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-04-16,Middle-aged,0,1,0,1,0
345,345,36,blue-collar,secondary,cellular,11,5,270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-11,Middle-aged,0,1,0,1,0
346,346,57,management,tertiary,cellular,29,7,339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-29,Senior,0,0,1,1,0
347,347,55,management,primary,cellular,4,9,328,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023-09-04,Senior,0,0,1,1,0
